item_code,item_description,MOQ,brand
FRN-R-10,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-12,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-15,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-20,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-30,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-35,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-40,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-50,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-60,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-70,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-80,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-125,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-200,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-225,FUSETRON DUAL-ELEMENT,0,Bussmann
FRN-R-350,FUSETRON DUAL-ELEMENT,0,Bussmann
FRN-R-600,FUSETRON DUAL-ELEMENT,0,Bussmann
FRN-R-1-2,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-1-4,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-2-1-2,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-3-2-10,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-4-1-2,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-6-1-4,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRN-R-17-1-2,FUSETRON DUAL-ELEMENT CLASS RK5,0,Bussmann
FRS-R-1,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-2,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-3,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-5,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-8,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-10,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-12,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-15,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-20,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-25,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-30,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-35,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-40,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-45,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-50,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-60,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-70,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-80,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-90,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-100,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-110,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-125,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-150,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-175,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-200,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-225,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-300,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-1-1-2,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-17-1-2,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-1-8-10,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-2-1-2,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-2-1-4,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-3-1-2,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
FRS-R-8-10,FUSETRON DUAL ELEMENT FUSE CLASS RK5,0,Bussmann
JJN-2,ARON FAST ACTING FUSE,0,Bussmann
JJN-6,TRON FAST ACTING FUSE,0,Bussmann
JJN-15,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJN-50,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJN-110,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJN-125,TRON FAST ACTING FUSE,0,Bussmann
JJN-175,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-10,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-15,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-20,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-25,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-30,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-50,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-60,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-70,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-80,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-90,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-110,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-125,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-150,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-175,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-200,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-300,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-350,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-400,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-450,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-500,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JJS-600,TRON FAST ACTING FUSE CLASS T,0,Bussmann
JKS-2,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-3,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-10,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-15,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-20,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-30,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-35,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-40,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-45,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-50,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-60,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-70,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-80,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-100,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-125,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-150,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-200,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-250,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-300,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-350,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-400,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
JKS-450,LIMITRON FAST ACTING FUSE CLASS J,0,Bussmann
KTK-1,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-2,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-3,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-4,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-5,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-6,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-8,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-10,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-15,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-20,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-25,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-30,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-1-10,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-1-4,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-2-1-2,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-3-1-2,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-3-4,LIMITRON FAST ACTING FUSE,0,Bussmann
KTK-R-1,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-2,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-3,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-4,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-5,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-6,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-8,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-9,CLASS CC FAST ACTING FUSE,0,Bussmann
KTK-R-10,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-12,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-15,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-20,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-25,CLASS CC FAST ACTING FUSE,0,Bussmann
KTK-R-30,CLASS CC FAST ACTING FUSE,0,Bussmann
KTK-R-1-1-2,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
KTK-R-1-2,CLASS CC FAST ACTING FUSE CLASS CC,0,Bussmann
LP-CC-1,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-2,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-3,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-4,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-5,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-6,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-7,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-8,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-9,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-10,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-12,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-15,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-20,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-25,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-30,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-1-1-2,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-1-2,LOW PEAK CC TIME DELAY,0,Bussmann
LP-CC-2-1-2,LOW PEAK CC TIME DELAY,0,Bussmann
LPJ-1SP,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-2SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-3SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-4SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-5SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-6SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-7SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-8SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-10SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-12SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-15SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-20SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-25SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-30SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-35SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-40SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-45SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-50SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-60SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-70SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-80SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-90SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-100SP,LOW-PEAK CLASS J T/D,0,Bussmann
LPJ-110SP,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-125SP,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-150SP,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-175SP,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-15SPi,INDICATING LPJ-15SP,0,Bussmann
LPJ-30SPI,LOW PEAK CLASS J T/D,0,Bussmann
LPJ-70SPI,INDICATING LPJ-70SP,0,Bussmann
LPJ-100SPI,INDICATING LPJ-100SP,0,Bussmann
NON-1,BUSS ONE TIME FUSE,0,Bussmann
NON-2,BUSS ONE TIME FUSE,0,Bussmann
NON-3,BUSS ONE TIME FUSE,0,Bussmann
NON-4,BUSS ONE TIME FUSE,0,Bussmann
NON-5,BUSS ONE TIME FUSE,0,Bussmann
NON-10,BUSS ONE TIME FUSE,0,Bussmann
NON-15,BUSS ONE TIME FUSE,0,Bussmann
NON-20,BUSS ONE TIME FUSE,0,Bussmann
NON-30,BUSS ONE TIME FUSE,0,Bussmann
NON-35,BUSS ONE TIME FUSE,0,Bussmann
NON-40,BUSS ONE TIME FUSE,0,Bussmann
NON-45,BUSS ONE TIME FUSE,0,Bussmann
NON-50,BUSS ONE TIME FUSE,0,Bussmann
NON-60,BUSS ONE TIME FUSE,0,Bussmann
NON-80,BUSS ONE TIME FUSE,0,Bussmann
NON-200,BUSS ONE TIME FUSE,0,Bussmann
NON-250,BUSS ONE TIME FUSE,0,Bussmann
NON-500,BUSS ONE TIME FUSE,0,Bussmann
NOS-5,BUSS ONE TIME FUSE,0,Bussmann
NOS-10,BUSS ONE TIME FUSE,0,Bussmann
NOS-20,BUSS ONE TIME FUSE,0,Bussmann
NOS-25,BUSS ONE TIME FUSE,0,Bussmann
NOS-30,BUSS ONE TIME FUSE,0,Bussmann
NOS-40,BUSS ONE TIME FUSE,0,Bussmann
NOS-50,BUSS ONE TIME FUSE,0,Bussmann
NOS-60,BUSS ONE TIME FUSE,0,Bussmann
T60100-1C,CLASS T FUSEBLOCK,0,Bussmann
T60100-3C,CLASS T FUSEBLOCK,0,Bussmann
T60200-1C,CLASS T FUSEBLOCK,0,Bussmann
T60400-1C,CLASS T FUSEBLOCK,0,Bussmann
T60600-1C,CLASS T FUSEBLOCK,0,Bussmann
T60030-1CR,BUSS CLASS T FUSEBLOCK,0,Bussmann
T60030-3CR,BUSS FUSEBLOCK WAS 1B0074,0,Bussmann
T60060-1CR,BUSS CLASS T FUSEBLOCK,0,Bussmann
T60060-3CR,BUSS FUSEBLOCK WAS 1B0078 T60060-3CR-BN,0,Bussmann
T60030-1SR,BUSS CLASS T FUSEBLOCK,0,Bussmann
T60030-2SR,BUSS FUSEBLOCK CLASS T,0,Bussmann
T60030-3SR,BUSS CLASS T FUSEBLOCK,0,Bussmann
T60060-1SR,BUSS FUSEBLOCK CLASS T,0,Bussmann
T60060-3SR,BUSS CLASS T FUSEBLOCK,0,Bussmann
T30030-2SR,BUSS FUSEBLOCK CLASS T,0,Bussmann
T30030-3SR,BUSS FUSEBLOCK CLASS T,0,Bussmann
TCF6,6A FUSE ASSY,0,Bussmann
TCF10,10A FUSE ASSY,0,Bussmann
TCF15,CUBEFUSE 15 AMP,0,Bussmann
TCF20,CUBEFUSE 20 AMP,0,Bussmann
TCF25,CUBEFUSE 25 AMP,0,Bussmann
TCF30,CUBEFUSE 30 AMP,0,Bussmann
TCF35,CUBEFUSE 35 AMP,0,Bussmann
TCF40,CUBEFUSE 40 AMP,0,Bussmann
TCF45,CUBEFUSE 45 AMP,0,Bussmann
TCF50,CUBEFUSE 50 AMP,0,Bussmann
TCF60,CUBEFUSE 60 AMP,0,Bussmann
TCF90,CUBEFUSE 90 AMP,0,Bussmann
TCF100,CUBEFUSE 100 AMP,0,Bussmann
TCF1RN,CUBEFUSE 1 AMP NON-INP,0,Bussmann
TCF3RN,CUBEFUSE 3 AMP NON-INP,0,Bussmann
TCF10RN,CUBEFUSE 10 AMP NON-INP,0,Bussmann
TCF15RN,CUBEFUSE 15 AMP NON-INP,0,Bussmann
TCF20RN,CUBEFUSE 20 AMP NON-INP,0,Bussmann
TCF20RNW,Wind CUBEFuse 20A,0,Bussmann
TCF30RNW,Wind CUBEFuse 30A,0,Bussmann
DMM-44-100-R,FLUKE PRIVATE LABEL FUSE RoHS,0,Bussmann
DMM-B-11A,DMM FUSE - BUSSMANN,0,Bussmann
DMM-B-44-100,DMM FUSE - BUSSMANN,0,Bussmann
FWA-1000A,SEMI-COND FUSE 1000A 150V AC,0,Bussmann
FWA-5A10F,SEMI-COND FUSE 5A 150V AC,0,Bussmann
FWA-10A10F,SEMI-COND FUSE 10A 150V AC,0,Bussmann
FWA-15A10F,SEMI-COND FUSE 15A 150V AC,0,Bussmann
FWA-20A10F,SEMI-COND FUSE 20A 150V AC,0,Bussmann
FWA-25A10F,SEMI-COND FUSE 25A 150V AC,0,Bussmann
FWA-30A10F,SEMI-COND FUSE 30A 150V  AC,0,Bussmann
FWC-1A10F,1AMP 700V AC FERRULE 10 X 38MM,0,Bussmann
FWC-2A10F,2AMP 700V AC FERRULE 10 X 38MM,0,Bussmann
FWC-3A10F,3AMP 700V AC FERRULE 10 X 38MM,0,Bussmann
FWC-4A10F,4AMP 700V AC FERRULE 10 X 38MM,0,Bussmann
FWC-6A10F,6AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-8A10F,8Amp 600Vac FERRULE FUSE 10 X 38MM,0,Bussmann
FWC-10A10F,10AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-12A10F,12AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-16A10F,16AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-20A10F,20AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-25A10F,25AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWC-32A10F,32AMP 600V AC FERRULE 10 X 38MM,0,Bussmann
FWH-225A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-250A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-300A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-325A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-350A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-400A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-450A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-500A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-600A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-700A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-800A,BUSS HIGH SPEED FUSE,0,Bussmann
FWH-900A,500V 900A S/COND FUSE,0,Bussmann
FWH-35B,35A 500V AC TAG FUSE,0,Bussmann
FWH-40B,40A 500V AC TAG FUSE,0,Bussmann
FWH-45B,45A 500V AC TAG FUSE,0,Bussmann
FWH-50B,50A 500V AC TAG FUSE,0,Bussmann
FWH-60B,60A 500V AC TAG FUSE,0,Bussmann
FWH-70B,70A 500V AC TAG FUSE,0,Bussmann
FWH-80B,80A 500V AC TAG FUSE,0,Bussmann
FWH-90B,90A 500V AC TAG FUSE,0,Bussmann
FWH-100B,SEMI-COND FUSE 100A 500V AC,0,Bussmann
FWH-125B,125A 500V AC TAG FUSE,0,Bussmann
FWH-150B,150A 500V AC TAG FUSE,0,Bussmann
FWH-175B,175A 500V AC TAG FUSE,0,Bussmann
FWH-200B,200A 500V AC TAG FUSE,0,Bussmann
FWH-150A,150A 500V AC TAG FUSE,0,Bussmann
FWH-001A6F,SEMI COND FUSE 1.0A 500V AC 6 X 32MM,0,Bussmann
FWH-002A6F,SEMI -COND FUSE 2A 500V AC 6 X 32MM,0,Bussmann
FWH-004A6F,SEMI-COND FUSE 4AMP 500V AC,0,Bussmann
FWH-005A6F,SEMI-COND FUSE 5.0A 500V AC,0,Bussmann
FWH-007A6F,SEMI-COND FUSE 7.0A 500V AC,0,Bussmann
FWH5-010A6F,"BUSS, HIGH SPEED FUSE RoHS",0,Bussmann
FWH5-015A6F,"BUSS, SEMICONDUCTOR, 500V",0,Bussmann
FWH5-016A6F,"""BUSS, SEMICONDUCTOR, 500V""",0,Bussmann
FWH-025A6F,"""BUSS SEMICONDUCTOR, 500V""",0,Bussmann
FWH-030A6F,"""BUSS, SEMICONDUCTOR, 500V""",0,Bussmann
FWH--250A6F,SEMI COND FUSE 0.25A 500V AC 6 X 32MM,0,Bussmann
FWH--500A6F,SEMI COND FUSE 0.50A 500V AC 6 X 32MM,0,Bussmann
FWH5-12-5A6F,"BUSS, SEMICONDUCTOR, 500V",0,Bussmann
FWH-3-15A6F,3.15Amp 500V SEMI-COND FUSE,0,Bussmann
FWH-2A14F,500V 2AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-4A14F,500V 4AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-5A14F,500V 5Amp S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-6A14F,500V 6AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-10A14F,SEMI-COND FUSE 10A 500V 14 X 51MM,0,Bussmann
FWH-12A14F,500V 12Amp S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-15A14F,500V 15AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWH-20A14F,20AMP 500V AC FERRULE 6.4 X 31.8MM,0,Bussmann
FWH-30A14F,30AMP 500V AC FERRULE 14x51mm,0,Bussmann
FWH-25A14F,500V 25Amp S/COND FERRULE 14 X 51MM,0,Bussmann
FWH5-020A6F,"BUSS, SEMICONDUCTOR, 500V",0,Bussmann
FWH-6-30A6F,6.3AMP 500V SEMI-COND FUSE,0,Bussmann
FWJ-50A,50AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-60A,60AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-70A,70AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-100A,100AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-125A,125AMP 1000V AC SEMI-COND,0,Bussmann
FWJ-150A,150AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-200A,200AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-250A,250AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-300A,300AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWJ-400A,400AMP 1000V AC SEMI-COND FUSE,0,Bussmann
FWL-20A20F,TRACTION FUSE 20Amp 1200V AC,0,Bussmann
FWP-125A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-150A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-175A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-200A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-250A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-300A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-350A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-400A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-450A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-500A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-600A,BUSS HIGH SPEED FUSE,0,Bussmann
FWP-5B,5AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-10B,10AMP 700V AC SEM-COND FUSE,0,Bussmann
FWP-15B,15AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-20B,20AMP 700V AC SEMI-COND,0,Bussmann
FWP-25B,25AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-30B,30AMP 700V AC SEMI-CONDUCTOR FUSE,0,Bussmann
FWP-35B,35AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-40B,40AMP 700V AC SEMI-COND,0,Bussmann
FWP-50B,50AMP 700V AC SEMI-COND,0,Bussmann
FWP-60B,60AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-70B,70AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-80B,80AMP 700V AC SEMI-COND FUSE,0,Bussmann
FWP-1A14F,700V 1AMP S/COND FERRULE 14 X 51 MM,0,Bussmann
FWP-2A14F,700V 2AMP S/COND FERRULE 14.3 X 50.8MM,0,Bussmann
FWP-3A14F,700V 3AMP S/COND FERRULE 14 X 50 MM,0,Bussmann
FWP-4A14F,700V 4AMP S/COND FERRULE 14 X 50 MM,0,Bussmann
FWP-5A14F,5AMP 700V ac 14 X 51MM FERRULE,0,Bussmann
FWP-6A14F,6A 700V AC FERRULE FUSE 14 X 51 MM,0,Bussmann
FWP-10A14F,10AMP 700V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWP-15A14F,15AMP 700V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWP-20A14F,20AMP 700V AC FERRULE 14 X 51 MM,0,Bussmann
FWP-25A14F,25AMP 700V AC FERRULE 14.3 X 50.8MM,0,Bussmann
FWP-30A14F,30AMP 700V AC FERRULE 14 X 51 MM,0,Bussmann
FWP-32A14F,32AMP 700V AC FERRULE 14 X 51 MM,0,Bussmann
FWP-40A14F,40AMP 700V AC FERRULE 14 X 51 MM,0,Bussmann
FWP-50A14F,50AMP 700V AC FERRULE 14 X 51 MM,0,Bussmann
FWP-10A14FI,10A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-15A14FI,15A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-20A14FI,20A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-25A14FI,25A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-30A14FI,30A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-32A14FI,32A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-40A14FI,40A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-50A14FI,50A 690V 14X51 INDICATED 14.3 X 50.8MM,0,Bussmann
FWP-20A22F,20AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-25A22F,25AMP 700V ac 22 X 58MM FERRULE,0,Bussmann
FWP-32A22F,32AMP 700V AC FERRULE 22 X 58 MM,0,Bussmann
